Amostra,Acel_X,Acel_Y,Acel_Z,Giro_X,Giro_Y,Giro_Z,Temperatura
866,-0.057,2.388,9.489,-2.336,7.710,4.748,15.87
867,1.760,2.529,9.676,1.824,6.916,2.359,16.15
868,-0.278,0.359,10.830,-2.489,-1.031,0.084,16.06
869,-0.704,1.605,9.041,-0.282,5.756,-0.733,16.34
870,3.123,1.102,10.018,4.534,4.550,1.794,16.25
871,-5.049,0.587,9.415,-1.573,-3.298,1.672,16.06
872,-3.873,-0.146,8.617,-2.328,4.069,4.061,16.25
873,-3.391,0.240,9.463,1.382,1.794,-1.092,16.25
874,-4.828,-1.274,9.333,1.053,-0.115,2.015,16.01
875,-2.943,0.872,11.319,3.878,-4.031,-3.122,15.92
876,-3.159,-0.218,9.458,-3.840,4.893,1.672,16.06
877,-2.251,0.151,9.535,2.389,3.382,-1.092,16.20
878,1.054,-0.541,11.101,-0.939,-0.511,0.069,16.01
879,-3.193,0.079,8.684,-1.046,3.893,0.214,16.34
880,-5.075,-0.426,9.714,4.015,0.542,-1.687,16.01
881,1.966,-0.881,10.308,-0.779,1.504,-0.252,16.25
882,-2.833,-0.117,8.775,0.802,1.427,-0.206,16.20
883,1.221,-0.182,9.877,1.237,-0.351,-1.229,16.06
884,-3.913,-0.735,8.936,-0.580,1.641,3.275,16.15
885,-0.216,-0.053,10.957,3.939,-1.328,-1.382,16.34
886,3.214,0.271,9.815,1.748,6.695,0.695,16.25
887,-4.524,-0.934,8.895,-1.214,3.832,2.626,16.25
888,-3.854,1.724,10.907,1.542,-3.809,-4.588,16.25
889,-0.577,2.141,9.568,-4.153,6.344,2.756,16.20
890,-5.025,0.970,10.145,4.069,-3.687,-3.305,16.06
891,1.147,1.279,10.042,-2.565,7.115,0.893,16.06
892,-5.264,0.721,9.216,2.878,-2.473,-0.718,16.25
893,-4.074,2.357,9.834,-0.267,-3.435,-0.519,16.06
894,0.654,-0.340,11.082,2.389,1.076,1.313,16.25
895,3.068,-0.254,10.208,1.809,1.901,-1.687,16.20
896,-0.699,2.280,9.523,-2.756,6.282,4.588,16.01
897,-0.364,-0.144,11.151,4.489,-1.023,-0.687,16.01
898,1.772,-0.345,10.330,-0.687,1.573,1.641,16.06
899,-1.502,0.877,9.027,0.031,4.603,-0.885,15.92
900,-0.153,0.623,10.335,0.031,-3.550,-2.237,16.06
901,-4.888,-0.898,9.975,-0.359,1.939,0.382,16.15
902,-4.747,0.896,10.294,3.939,-4.450,-2.038,16.01
903,0.515,-0.611,10.184,3.374,0.779,-2.023,15.82
904,-3.983,-0.125,8.984,-2.298,1.611,2.931,16.01
905,0.678,-0.134,10.564,4.130,-1.160,0.305,16.20
906,-3.106,-0.742,9.856,-1.282,5.336,0.954,16.15
907,-2.433,1.370,11.338,1.405,-2.695,0.183,16.06
908,2.881,-0.321,9.879,1.053,2.237,-0.863,16.06
909,-0.057,2.400,9.920,-2.565,6.115,3.733,16.25
910,-0.352,-0.295,11.103,4.221,-0.489,-2.420,16.25
911,0.719,2.553,9.731,-3.847,7.336,2.603,16.20
912,-0.302,0.419,10.488,4.046,-2.939,-0.313,16.34
913,3.102,0.501,9.856,-0.718,6.977,1.282,15.87
914,-4.021,1.083,11.149,1.092,-3.939,0.328,16.15
915,3.437,-0.141,9.889,2.573,4.763,-0.611,16.25
916,3.468,0.867,10.176,0.321,5.282,2.893,15.92
917,-0.774,1.679,9.250,1.634,4.824,-1.992,16.15
918,2.646,-1.054,9.652,-0.565,3.237,1.618,16.06
919,1.207,-0.249,10.368,4.664,2.397,1.145,16.06
920,-4.335,-0.721,10.117,-2.046,1.153,1.710,16.20
921,1.435,-0.108,9.657,2.687,-1.206,0.756,16.20
922,0.086,0.738,9.523,0.115,5.534,0.321,16.25
923,-1.938,0.802,11.451,1.015,-3.725,1.481,16.25
924,0.951,1.962,9.827,1.771,7.160,-0.466,16.06
925,-4.606,1.135,10.157,-1.626,-5.191,1.969,15.92
926,2.984,2.290,9.563,3.626,5.481,2.626,16.44
927,-5.176,-0.659,9.621,-1.115,-2.374,0.695,16.15
928,2.213,-0.592,9.233,3.550,2.847,0.580,16.01
929,-1.952,0.599,9.417,1.977,4.137,-0.901,16.06
930,0.891,1.360,9.848,-2.450,6.382,0.954,16.39
931,-0.194,0.848,10.181,2.275,-2.573,0.351,16.34
932,-1.415,1.142,9.539,1.061,4.908,-1.664,16.06
933,0.127,-0.328,11.288,0.802,-0.405,3.534,16.20
934,-3.712,0.165,9.520,2.786,3.008,-2.992,16.01
935,2.464,-0.877,10.076,-0.992,2.046,0.504,15.87
936,-3.039,-0.067,9.199,2.977,0.389,-0.863,16.06
937,3.375,-0.160,9.808,0.473,3.191,0.458,16.39
938,-5.590,-0.711,9.082,1.710,-2.832,2.015,16.06
939,2.831,0.960,9.822,3.695,4.924,-0.901,16.25
940,2.347,2.041,9.673,-2.656,7.443,3.969,16.06
941,3.176,1.444,9.084,2.122,7.870,0.687,16.15
942,-4.881,-0.515,9.091,-1.847,-0.969,3.198,16.06
943,-5.046,-0.331,9.360,3.985,-0.336,-2.870,16.25
944,1.660,-0.704,10.394,-2.855,-2.115,1.168,15.92
945,0.462,0.256,10.533,3.916,-2.618,-0.160,16.25
946,2.716,1.454,9.091,-1.802,6.763,1.153,16.34
947,-2.867,1.195,10.648,1.649,-3.847,0.015,16.01
948,3.502,-0.445,10.066,2.412,5.008,-0.328,16.06
949,3.049,2.105,10.107,0.580,5.389,1.527,16.25
950,-1.607,1.396,9.587,1.718,4.015,-2.924,16.01
951,-5.231,0.687,10.059,0.359,-3.870,3.107,16.20
952,2.979,1.427,9.659,4.275,4.412,0.405,16.15
953,-4.622,-0.795,9.259,-1.420,-1.435,1.076,16.06
954,1.540,-0.129,9.575,4.382,1.534,1.733,16.01
955,-4.184,-0.086,10.006,-0.137,2.336,0.351,16.06
956,1.593,-0.721,10.584,2.481,-0.870,1.275,15.92
957,0.321,1.449,9.161,1.420,5.244,-1.611,16.06
958,-1.368,1.377,10.732,-0.840,-2.893,2.053,16.06
959,0.783,2.426,9.906,1.573,6.840,1.176,16.06
960,-2.144,2.105,10.845,-3.366,-4.168,0.908,16.06
961,-2.642,1.300,10.845,4.076,-3.702,-0.672,16.06
962,-2.493,0.043,10.157,-0.221,3.924,0.565,16.25
963,-2.551,0.944,10.579,2.183,-3.809,-0.496,16.20
964,-1.164,1.327,9.149,1.504,6.305,-1.725,16.06
965,-5.621,0.833,10.255,0.344,-4.443,3.092,16.25
966,-4.871,0.654,10.018,2.351,-3.176,-5.000,16.06
967,3.317,-1.193,9.666,0.374,2.221,2.397,16.25
968,1.966,-0.422,10.373,4.969,1.290,-0.855,15.92
969,0.994,2.306,10.045,-4.366,7.176,1.756,16.25
970,1.437,2.544,9.468,1.901,6.794,1.931,16.01
971,-5.398,1.056,10.323,-2.664,-2.992,0.588,16.25
972,-3.030,1.483,10.576,3.763,-3.489,0.237,16.25
973,1.803,0.661,10.275,-0.466,7.366,0.733,16.01
974,-3.696,1.224,10.833,1.420,-4.031,-0.260,16.25
975,2.441,1.097,9.741,2.656,6.603,-0.901,16.06
976,-5.638,-0.113,9.209,-0.122,-4.618,3.153,16.06
977,2.783,1.123,9.865,3.969,4.977,1.313,16.01
978,-5.892,0.160,9.810,-1.672,-1.863,1.107,15.92
979,3.351,0.400,9.755,4.015,2.542,1.321,16.25
980,-3.485,0.170,9.935,0.542,0.771,0.023,16.25
981,1.219,-0.429,10.814,2.382,0.008,1.458,15.92
982,1.423,-0.266,9.664,1.435,1.023,-2.137,16.06
983,2.115,-0.558,10.794,1.443,2.000,2.351,16.01
984,0.520,1.827,9.439,1.931,7.069,-0.328,16.06
985,1.983,-0.443,10.057,-1.496,-0.840,2.336,16.15
986,3.051,2.244,9.760,2.305,6.977,2.641,16.15
987,2.350,2.290,8.967,-4.176,7.809,1.511,15.92
988,-4.642,0.177,9.772,3.679,-0.985,-1.321,16.25
989,-5.619,0.144,10.382,-0.832,-2.130,0.137,16.01
990,-2.215,1.365,10.778,2.802,-2.366,-0.122,16.34
991,-2.431,0.819,9.369,0.992,1.954,-0.985,16.15
992,-2.678,0.908,11.336,0.473,-4.267,1.595,16.20
993,0.285,-0.510,10.643,3.519,0.435,-2.595,16.25
994,-3.190,0.517,8.917,-3.008,2.244,3.260,16.15
995,-0.342,0.005,11.010,5.000,-1.740,0.130,16.06
996,-2.493,0.053,9.659,-3.634,5.229,1.817,16.15
997,-0.707,1.255,9.937,2.817,-3.046,-0.015,16.25
998,2.086,0.551,10.275,0.420,7.031,1.023,15.92
999,-4.050,1.533,10.665,0.885,-4.511,0.702,16.44
1000,2.508,1.106,9.738,3.038,6.939,0.412,15.92
1001,-3.415,1.499,9.820,-1.733,-4.069,2.740,16.25
1002,2.491,0.654,9.951,3.863,5.336,2.443,16.15
1003,-5.803,-0.180,10.035,-2.061,-2.198,0.931,16.25
1004,-2.596,1.540,10.306,3.130,-3.786,-0.405,16.20
1005,3.628,-0.086,9.685,0.031,5.168,-0.031,16.06
1006,3.224,-0.278,9.695,1.931,5.290,0.885,16.25
1007,-2.929,0.563,9.872,0.702,3.481,0.366,16.15
1008,-3.808,-0.889,9.192,0.183,2.107,0.687,16.39
1009,-1.463,1.454,11.008,0.687,-4.328,-3.275,16.25
1010,-2.328,0.917,11.439,0.679,-4.481,1.588,16.15
1011,2.486,-0.350,10.045,3.779,4.336,-1.382,16.20
1012,4.107,-0.077,10.224,0.023,5.939,3.130,16.06
1013,-2.491,1.090,9.223,1.969,5.206,-2.145,16.25
1014,0.113,-0.587,10.634,2.809,-2.450,-3.260,16.15
1015,-5.829,-0.230,8.833,0.237,-2.870,3.099,16.25
1016,-4.112,0.649,9.539,2.679,-1.198,-4.481,16.15
1017,2.072,-0.987,10.529,0.282,-0.099,2.511,16.34
1018,0.970,-0.941,10.734,3.870,-1.565,-2.313,15.92
1019,2.036,1.950,9.942,-3.725,7.885,2.802,16.34
1020,2.429,2.409,9.396,1.557,7.000,2.023,16.15
1021,-5.192,-0.378,9.458,-1.832,-1.977,1.038,16.01
1022,-5.044,-0.165,10.040,4.656,-1.466,-2.122,16.25
1023,1.784,-1.279,10.203,-2.069,-1.718,0.237,16.06
1024,3.161,0.627,9.872,3.641,4.389,1.511,16.25
1025,-5.276,0.829,10.648,0.183,-1.649,-0.206,16.06
1026,3.008,-0.129,10.052,1.992,2.618,0.504,16.15
1027,-3.913,0.484,9.434,2.168,1.298,-3.038,15.87
1028,0.946,-0.539,10.837,0.405,0.595,2.435,16.25
1029,-1.281,1.348,9.391,2.244,5.023,-1.664,16.15
1030,0.366,0.271,10.112,-2.397,-1.771,0.511,16.15
1031,-0.268,0.879,9.068,2.015,6.023,-0.527,16.20
1032,-0.357,0.541,10.449,-2.603,-4.053,0.137,16.25
1033,-0.599,1.504,9.374,-1.160,6.366,0.435,16.15
1034,-0.192,0.922,9.573,-0.023,6.206,0.855,16.01
1035,1.854,-0.534,10.804,0.924,0.076,2.053,16.20
1036,0.965,1.468,9.307,2.313,7.733,-0.466,16.06
1037,-1.583,1.818,9.496,-3.191,7.084,4.802,16.15
1038,-4.682,0.678,9.494,2.489,0.893,-4.595,16.15
1039,-3.722,1.624,10.152,-1.443,-4.992,2.305,16.01
1040,0.304,-0.405,10.873,5.336,0.145,-0.626,16.01
1041,-0.010,2.220,9.307,-4.519,7.053,1.282,16.15
1042,-4.819,-0.290,9.688,4.733,-1.122,-1.519,16.25
1043,-4.483,1.138,9.942,1.542,-2.718,-3.939,16.25
1044,3.451,1.413,9.894,-0.405,6.351,1.290,16.06
1045,-0.019,0.525,10.160,3.656,-2.130,1.221,16.34
1046,2.682,2.381,8.802,-2.916,6.893,0.817,16.25
1047,-4.249,-0.223,8.653,1.626,-0.344,-0.206,16.01
1048,2.017,-0.304,10.186,1.489,1.160,-0.595,16.20
1049,-0.738,0.826,10.706,0.221,-1.855,-1.374,16.25
1050,-1.358,1.902,9.669,-2.924,5.679,3.962,16.20
1051,-3.602,-0.314,9.319,2.466,2.649,-0.267,16.15
1052,0.072,0.038,11.149,-1.435,-1.153,0.321,15.92
1053,-1.032,2.108,9.551,-3.099,6.611,4.588,16.25
1054,-2.960,0.757,11.757,3.405,-4.046,-4.008,16.01
1055,3.195,1.969,9.154,-2.534,7.107,1.687,16.34
1056,-1.370,1.471,9.127,-2.221,6.084,1.382,16.34
1057,-1.540,0.481,9.774,-0.252,3.290,0.153,16.15
1058,3.748,2.304,8.924,-4.046,7.511,0.985,16.25
1059,-5.224,0.989,10.536,3.870,-3.939,-3.649,16.01
1060,-0.450,0.570,10.423,-0.359,-2.840,-1.725,16.34
1061,-1.813,0.501,8.953,-0.649,4.908,-0.481,16.06
1062,3.224,1.597,9.939,4.137,4.641,1.802,15.92
1063,2.302,1.966,9.611,-3.435,8.023,2.802,16.25
1064,2.270,-0.592,10.653,1.115,1.702,2.183,16.34
1065,-2.745,-0.340,10.026,-0.786,3.176,0.466,16.39
1066,-2.455,2.026,10.814,-2.641,-3.099,1.198,16.01
1067,0.400,1.976,9.338,1.947,6.336,0.473,16.34
1068,-3.202,0.611,9.626,1.756,1.611,-3.008,16.01
1069,-0.572,0.381,11.271,2.191,-0.771,1.000,16.25
1070,2.522,-0.012,10.121,4.779,4.099,1.878,16.15
1071,1.547,2.134,10.064,-2.634,7.137,3.244,16.06
1072,2.673,-0.683,10.677,1.641,0.702,1.756,16.06
1073,3.183,-0.383,10.045,0.931,3.649,0.573,16.15
1074,-1.751,1.849,10.770,-2.725,-2.702,0.832,16.06
1075,-0.441,1.859,9.252,1.718,6.145,0.985,16.25
1076,1.403,-0.975,9.853,3.702,1.015,-2.557,16.06
1077,-5.664,0.872,9.930,0.122,-3.878,2.863,16.15
1078,2.829,0.678,10.162,5.122,4.443,1.962,16.06
1079,-5.422,-0.077,10.004,-1.130,-1.466,1.229,16.01
1080,2.836,-0.105,9.446,2.183,3.450,1.046,16.25
1081,-4.692,0.307,9.578,1.382,-0.420,-2.252,16.25
1082,3.008,-1.284,9.396,-0.779,1.405,1.672,16.15
1083,-4.055,-0.369,9.377,2.931,3.061,-1.252,16.15
1084,3.070,1.154,8.996,3.863,4.481,-0.267,16.06
1085,-2.646,1.365,11.429,-0.664,-4.435,2.206,16.25
1086,1.753,-0.877,9.944,4.550,2.237,-1.206,16.25
1087,3.878,-0.656,9.796,-0.565,5.084,2.023,16.15
1088,2.110,2.630,9.544,-0.611,6.977,1.183,16.25
1089,1.566,0.110,9.906,4.099,0.603,1.565,16.39
1090,3.887,1.866,9.204,-1.473,5.664,1.237,16.06
1091,-0.726,2.182,8.941,-2.397,6.282,1.924,16.20
1092,-0.637,0.661,9.867,-0.550,5.252,0.985,16.39
1093,-1.257,1.054,8.902,-0.168,3.824,-0.656,16.01
1094,-3.286,2.184,10.538,-0.168,-4.252,-1.527,16.01
1095,-3.945,1.245,10.596,1.198,-4.145,0.000,16.34
1096,3.137,-0.077,9.520,3.038,4.534,-1.031,16.25
1097,-4.747,0.747,9.851,1.542,-1.359,-2.031,16.15
1098,-1.801,0.810,9.331,-1.977,6.191,0.725,16.15
1099,-0.292,1.171,9.470,1.305,6.580,0.107,16.25
1100,-3.966,1.686,10.598,0.351,-4.191,2.122,16.15
1101,-3.152,2.304,10.495,1.206,-3.435,-4.321,16.34
1102,-2.450,1.993,10.349,-2.656,-3.214,0.305,16.06
1103,-2.261,0.350,9.326,0.748,2.229,-0.366,16.25
1104,-2.850,0.513,9.329,2.275,4.122,-1.298,16.06
1105,3.329,-0.560,9.429,-1.420,3.458,0.290,16.15
1106,-2.201,0.302,9.396,1.824,4.634,-0.687,16.20
1107,-2.476,0.728,11.678,3.321,-3.107,-2.420,16.15
1108,3.729,0.838,10.009,0.771,5.252,3.229,16.15
1109,-4.915,0.757,9.970,3.252,-1.863,-4.534,15.92
1110,4.450,-0.053,10.234,-1.122,5.496,1.534,16.20
1111,-3.985,1.542,10.694,0.656,-4.496,2.069,16.25
1112,2.244,-0.251,10.064,1.252,1.443,-0.061,15.92
1113,2.687,2.357,8.876,-2.977,6.679,0.939,16.01
1114,-4.857,0.726,9.889,4.489,-2.511,-1.351,16.34
1115,3.375,-0.627,10.138,-0.137,4.099,-0.183,16.25
1116,-4.821,-0.668,8.960,1.756,-0.924,0.023,16.15
1117,-4.778,0.247,9.654,0.885,-1.733,-1.405,16.06
1118,-4.951,-1.027,8.838,1.511,-2.145,0.756,16.25
1119,0.316,-0.074,10.454,2.069,-1.496,-2.687,16.25
1120,0.879,-0.084,11.096,0.901,-0.916,2.656,15.92
1121,2.076,1.863,9.515,1.794,7.290,0.565,16.20
1122,-0.199,2.412,9.587,-2.427,7.427,3.992,16.25
1123,-4.380,0.096,9.611,3.542,-0.450,-4.244,15.92
1124,-4.881,-0.680,9.039,-1.626,-2.031,2.878,15.73
1125,-0.659,-0.007,10.897,5.015,-2.092,-0.084,16.01
1126,1.255,-0.220,9.992,-1.878,-1.008,0.740,16.06
1127,1.578,2.311,9.139,2.015,7.015,1.282,16.25
1128,-1.825,-0.160,10.009,-0.977,4.275,0.191,16.06
1129,-0.982,0.716,10.548,1.359,-2.481,0.809,16.25
1130,-0.422,1.401,9.700,1.496,6.427,-1.229,16.20
1131,-0.589,0.599,10.445,-0.397,-3.718,1.939,16.06
1132,2.474,2.050,9.499,1.870,7.160,0.893,16.15
1133,-3.827,1.480,10.622,-1.885,-4.405,1.122,16.25
1134,2.608,1.552,9.709,2.473,6.427,1.634,16.39
1135,-3.899,2.678,9.587,-0.817,-3.626,-0.672,16.06
1136,3.166,2.069,9.587,0.748,5.557,0.672,15.92
1137,-3.842,0.393,9.439,2.267,-0.191,-3.542,16.25
1138,-5.418,0.903,10.588,0.252,-3.458,3.008,16.34
1139,-4.713,0.956,10.105,2.458,-1.870,-5.183,16.06
1140,1.487,-0.261,10.490,-0.160,0.626,2.344,16.25
1141,-0.283,-0.125,10.876,4.802,-0.450,-1.290,16.15
1142,0.721,2.455,9.709,-4.412,7.122,1.534,16.06
1143,1.154,2.603,9.386,1.916,7.153,2.191,16.20
1144,-5.087,1.159,10.258,-1.832,-2.374,1.099,16.25
1145,-5.161,0.486,9.690,4.359,-1.733,-0.847,16.25
1146,0.508,-0.273,10.945,-1.229,-0.885,0.290,16.25
1147,-0.141,1.224,10.054,2.496,-0.412,0.954,16.01
1148,2.831,-0.486,10.047,-0.282,1.000,-0.053,16.15
1149,-2.936,0.177,8.960,-0.260,2.489,1.427,15.87
1150,-0.429,0.378,10.888,2.168,-1.718,-3.023,16.15
1151,-2.237,1.169,9.108,-3.221,5.443,3.870,15.87
1152,-2.220,0.474,11.410,3.962,-3.092,-1.618,15.87
1153,-0.362,1.562,9.633,-4.718,6.939,2.076,15.92
1154,-2.905,1.286,11.106,3.855,-4.130,-1.000,16.20
1155,2.869,0.290,10.335,0.221,6.771,1.595,16.06
1156,-5.394,0.553,9.887,1.588,-3.832,0.718,16.39
1157,2.927,0.223,9.640,3.107,5.824,-0.947,16.20
1158,-5.329,0.292,9.554,-0.679,-3.092,3.496,16.25
1159,-5.252,0.855,10.208,3.183,-2.588,-4.595,16.25
1160,-5.020,0.216,9.662,-1.443,-4.061,2.420,16.25
1161,1.178,-0.266,10.495,5.397,0.153,0.779,16.25
1162,2.778,-0.884,9.685,-1.115,2.389,0.183,16.06
1163,1.923,2.503,9.544,1.244,6.672,0.611,16.34
1164,-1.588,0.263,9.882,-3.672,6.824,1.550,16.25
1165,-4.941,-0.077,9.527,3.756,-2.916,-1.031,16.15
1166,-5.489,1.375,11.290,-0.824,-3.450,-0.443,16.25
1167,2.033,-0.134,10.325,2.550,-0.260,0.740,16.06
1168,1.823,-0.283,10.306,-0.046,-0.351,0.275,16.15
1169,1.880,-0.189,10.342,1.725,1.420,0.679,16.25
1170,-3.104,0.733,9.475,1.641,3.550,-1.985,16.15
1171,1.971,-0.781,10.447,0.137,-0.496,1.931,16.06
1172,-2.400,0.687,9.161,2.092,5.756,-1.206,16.39
1173,-1.935,2.086,11.017,-2.664,-3.122,0.771,15.82
1174,1.300,2.270,9.178,1.267,6.985,0.366,16.01
1175,-3.011,2.685,10.447,-2.015,-4.458,-0.282,16.20
1176,1.241,2.840,9.408,-1.122,6.916,1.115,16.01
1177,-3.130,2.062,10.756,1.031,-3.183,-4.420,16.25
1178,1.856,2.244,9.650,-0.802,7.069,2.733,16.25
1179,-4.220,-0.762,9.084,-0.725,2.427,2.687,16.20
1180,0.517,1.296,9.561,1.672,7.313,-0.191,16.34
1181,-1.736,1.272,10.969,-0.664,-4.687,2.107,16.15
1182,2.963,1.997,9.427,2.305,6.908,1.588,16.25
1183,-4.888,0.747,9.877,-2.298,-4.084,0.389,16.01
1184,3.480,0.968,9.810,3.130,6.389,2.069,16.25
1185,-5.499,1.459,10.936,-0.840,-2.672,-0.672,16.01
1186,3.363,0.589,10.107,1.840,4.198,1.076,16.25
1187,-4.357,0.704,9.432,2.168,0.473,-3.611,16.06
1188,3.561,-0.256,10.473,0.885,2.420,2.344,16.34
1189,-2.318,0.764,9.240,2.611,2.489,-3.130,16.34
1190,-4.780,-0.642,9.187,-2.229,-0.137,2.305,16.25
1191,-4.637,-0.333,9.305,3.924,0.702,-2.817,16.20
1192,-2.211,2.187,10.715,-2.954,-2.771,0.672,16.01
1193,0.189,0.467,10.562,3.931,-2.870,-0.557,16.01
1194,2.728,1.260,9.214,-1.420,6.260,0.634,16.15
1195,3.343,1.423,9.283,2.344,5.389,1.374,16.20
1196,-4.828,0.084,10.052,1.237,2.351,0.626,16.06
1197,-4.438,-0.240,8.850,0.695,0.985,-0.137,16.01
1198,-2.407,2.105,10.150,0.069,-3.702,-2.069,16.15
1199,-3.533,1.133,11.283,1.252,-3.893,1.076,16.25
1200,0.122,0.129,10.557,0.550,-2.504,-2.611,16.06
1201,-2.943,0.891,9.192,-2.931,6.344,4.443,16.25
1202,-4.225,0.860,10.921,3.740,-3.962,-3.809,16.15
1203,1.859,2.292,9.367,-4.573,7.206,1.176,15.92
1204,-4.357,0.901,10.916,4.290,-3.931,-1.260,16.01
1205,2.860,0.513,9.719,-0.595,6.939,0.847,16.25
1206,-4.931,0.762,9.724,1.214,-2.748,-0.489,16.06
