Amostra,Acel_X,Acel_Y,Acel_Z,Giro_X,Giro_Y,Giro_Z,Temperatura
858,5.434,-3.533,10.713,0.374,6.305,10.435,15.92
859,0.750,1.796,9.738,10.962,4.855,-8.473,15.82
860,-8.682,1.981,10.100,-10.527,-4.679,-0.527,16.01
861,4.244,-3.015,10.821,10.779,2.962,7.015,16.01
862,-3.842,3.947,8.668,-8.130,2.786,-11.328,16.06
863,2.673,-2.294,10.004,-2.206,0.725,10.206,16.01
864,-0.872,3.446,9.767,10.282,4.252,-9.176,16.06
865,0.503,0.024,10.610,-7.840,-3.519,5.214,15.92
866,1.435,-1.894,10.974,10.985,5.221,1.863,16.15
867,-4.407,4.004,9.233,-10.374,-3.557,-8.435,16.01
868,2.486,-3.212,10.483,1.664,7.794,10.702,16.20
869,-3.842,3.614,9.386,6.031,-4.840,-11.847,16.20
870,-5.983,1.030,10.538,-8.656,-6.885,1.450,16.06
871,-0.651,-2.151,11.271,11.267,5.206,3.756,16.06
872,-5.755,5.267,8.627,-10.458,-2.878,-12.588,16.15
873,-7.192,-0.814,10.744,-5.924,-6.237,10.802,16.25
874,4.428,-1.744,11.099,15.374,1.107,1.015,16.01
875,2.148,2.678,9.379,-8.061,2.672,-6.954,16.15
876,0.927,-2.287,9.336,-3.618,6.145,10.046,15.87
877,0.833,4.194,8.742,9.443,-2.855,-11.328,16.01
878,0.194,0.623,10.284,-8.504,8.382,6.229,15.82
879,-0.216,-1.047,11.429,14.191,-4.817,2.450,15.92
880,-2.685,4.380,9.623,-7.489,-2.588,-10.313,16.25
881,-0.256,-2.441,10.174,-3.214,6.061,10.115,16.01
882,-2.644,2.955,9.800,12.519,-5.924,-9.412,16.20
883,0.879,0.884,9.906,-8.878,8.405,6.031,15.92
884,-3.751,-1.851,11.367,10.924,-5.656,2.122,15.92
885,1.485,1.638,8.905,-6.618,8.252,-4.710,16.20
886,-3.485,-2.896,10.138,-0.069,-4.000,8.725,16.06
887,4.757,3.657,8.284,7.031,5.260,-10.695,16.01
888,-6.548,0.989,10.160,-9.763,-2.107,7.115,16.01
889,4.088,-2.599,10.885,14.855,0.740,1.252,15.92
890,-5.738,3.442,9.391,-10.412,4.450,-5.221,16.01
891,-4.004,-2.141,9.939,-2.237,-0.176,9.603,16.06
892,5.818,3.870,8.378,6.878,5.504,-10.695,16.15
893,-2.498,1.727,10.684,-8.511,4.496,5.893,16.06
894,-1.506,-1.811,9.736,5.580,2.969,6.901,16.15
895,-4.045,5.604,8.634,-4.931,-3.305,-13.092,15.92
896,-5.192,0.994,11.103,-8.351,-5.443,5.947,15.92
897,3.286,-2.809,11.264,12.748,2.985,3.176,15.82
898,2.429,3.873,8.510,-5.519,4.550,-10.031,16.06
899,-3.025,-0.683,10.342,-6.809,4.046,10.206,15.92
900,-0.793,-1.892,11.101,12.122,4.382,0.534,15.82
901,-1.777,4.476,8.641,-8.916,6.489,-11.084,16.01
902,-0.319,-2.139,10.706,-0.466,-5.786,13.000,16.25
903,2.412,0.829,9.944,11.557,7.122,-8.817,15.73
904,-4.924,1.818,11.130,-9.351,-5.191,3.725,16.06
905,2.144,-2.632,10.588,11.305,6.595,3.214,16.15
906,-6.158,4.915,8.584,-11.366,-1.954,-12.015,16.25
907,5.568,-3.640,10.679,1.504,4.779,13.023,15.92
908,-2.412,1.997,9.594,9.565,-0.031,-9.420,16.25
909,0.826,0.905,10.641,-7.328,1.344,5.802,15.82
910,-2.309,-1.775,10.342,10.718,3.450,3.328,15.92
911,-1.660,-1.044,10.184,9.435,-4.893,4.336,16.15
912,-3.324,5.259,8.715,1.046,-4.351,-12.374,16.15
913,0.338,-1.293,9.951,-6.962,6.679,11.672,16.20
914,-0.764,1.705,9.602,14.710,-5.756,-2.511,16.15
915,-1.590,1.839,9.990,-7.496,6.672,-0.282,16.01
916,-2.256,-1.439,10.957,8.634,-4.748,7.053,16.20
917,-2.570,4.548,9.015,-8.092,7.183,-10.115,16.15
918,2.079,-2.802,9.709,0.168,-2.351,10.863,16.01
919,0.105,3.724,9.635,7.672,4.046,-10.771,15.92
920,1.365,-0.055,10.234,-7.519,1.031,7.908,15.64
921,-2.879,-1.368,10.071,13.389,1.366,0.931,16.15
922,-6.491,4.613,8.943,-10.618,-0.634,-10.908,15.87
923,3.652,-3.226,10.378,2.901,8.565,10.603,16.06
924,-2.946,3.355,9.269,9.046,1.092,-9.802,15.92
925,3.092,-0.357,10.354,-6.832,7.962,9.351,16.06
926,-2.510,-1.542,10.878,11.962,3.267,1.420,16.15
927,-3.727,4.989,8.433,-7.725,5.908,-11.855,16.20
928,-4.517,-1.794,10.847,-5.878,-7.000,12.176,16.15
929,-3.676,-1.734,11.324,14.771,-5.550,1.779,16.06
930,2.309,2.093,9.075,-7.580,5.580,-4.710,16.01
931,-3.171,-2.862,10.236,4.725,-3.893,8.405,16.06
932,-2.544,4.141,9.036,9.366,-4.183,-9.473,16.25
933,1.154,0.675,9.820,-7.321,8.336,7.527,16.01
934,-5.032,-1.605,11.194,11.939,-3.908,1.847,16.20
935,2.769,1.423,9.678,-6.779,6.802,-3.267,16.01
936,-4.036,-2.896,10.605,1.298,-0.847,7.687,16.06
937,4.586,4.460,7.331,3.382,2.626,-10.282,15.92
938,-4.476,0.031,10.332,-7.252,2.916,8.481,16.06
939,2.170,-1.265,11.125,14.107,-1.847,-0.031,16.01
940,-3.854,3.097,8.900,-9.244,6.656,-3.427,16.01
941,-1.392,-2.649,10.028,5.084,-2.794,7.031,15.92
942,5.231,3.415,8.828,6.924,2.183,-11.603,16.06
943,-0.113,1.746,10.679,-8.389,6.450,5.916,16.06
944,0.704,-2.072,9.982,6.870,4.916,5.435,16.06
945,-5.195,5.604,8.471,-5.969,-2.344,-14.137,15.92
946,0.213,-2.156,9.882,-1.870,5.977,11.687,16.15
947,-2.888,1.138,10.351,13.687,-1.939,-6.084,16.06
948,-6.083,3.121,9.029,-10.328,-1.321,-6.061,15.92
949,3.092,-2.941,9.822,1.366,-0.702,10.008,16.15
950,-2.706,6.033,8.016,-0.221,3.198,-14.015,15.87
951,-5.391,0.067,10.888,-7.809,-4.611,7.870,16.20
952,-0.479,-0.831,10.617,15.198,3.298,-1.969,15.87
953,-2.922,3.775,8.236,-9.565,4.069,-5.130,15.87
954,1.782,-3.274,10.006,1.603,-0.786,8.366,15.82
955,0.989,4.694,9.089,5.710,7.290,-10.321,16.06
956,-2.311,-0.194,10.088,-7.771,-3.740,7.214,15.73
957,2.481,-2.141,10.349,14.542,6.718,0.863,16.01
958,-5.604,3.106,9.942,-9.481,-4.336,-5.366,16.06
959,3.164,-3.116,10.117,3.885,8.870,9.702,15.87
960,-4.567,5.693,8.902,-1.176,-2.916,-14.412,16.06
961,1.734,-1.274,9.714,-5.260,7.046,10.702,16.01
962,-3.396,-0.263,10.351,14.687,-2.885,-1.817,16.20
963,-3.782,3.140,9.709,-10.947,-3.435,-5.687,16.06
964,6.364,-3.911,9.731,4.183,6.878,10.870,16.01
965,5.825,0.254,10.095,13.153,4.878,-7.275,15.92
966,-4.982,2.261,10.433,-8.901,4.298,-0.328,16.01
967,4.330,-2.831,11.108,10.908,2.076,4.061,15.92
968,-0.132,4.148,7.882,-6.931,8.267,-11.527,16.01
969,-1.303,-1.123,10.493,-5.542,8.489,10.153,16.01
970,-4.309,-1.257,10.761,11.656,-4.115,-0.802,16.06
971,-5.885,4.107,9.103,-8.481,-1.901,-10.061,16.25
972,3.291,-2.682,10.373,-3.725,1.130,10.405,16.15
973,5.269,-1.348,10.346,15.992,6.015,-2.115,16.25
974,-7.844,2.783,10.112,-11.267,-2.412,-2.824,16.20
975,4.464,-2.438,10.406,9.412,3.527,7.855,16.15
976,-5.925,4.675,8.533,-7.038,3.206,-12.802,15.92
977,1.746,-2.388,10.028,-3.359,0.718,11.092,16.01
978,-1.001,2.282,10.109,12.863,3.015,-7.626,16.06
979,-1.066,-0.053,11.309,-8.130,-4.687,4.237,16.06
980,-1.253,-1.315,11.046,9.817,4.672,3.656,16.25
981,-4.871,4.903,8.562,-9.069,-2.901,-7.618,15.92
982,2.093,-2.903,9.412,-0.435,7.695,8.221,16.06
983,2.450,0.053,10.160,15.611,6.366,-5.015,16.06
984,-3.169,0.110,10.253,-7.695,-4.267,3.931,16.01
985,2.345,-2.136,10.734,9.542,6.321,5.649,16.01
986,3.288,4.457,8.351,1.176,8.786,-12.832,16.06
987,-6.483,1.341,10.490,-10.649,-2.802,7.099,16.06
988,4.304,-1.521,10.155,16.496,6.214,-1.290,16.25
989,-4.800,2.635,9.568,-10.389,4.534,-4.687,16.06
990,-3.032,-1.957,10.069,0.450,0.328,10.153,15.87
991,-2.560,2.429,9.961,10.466,-5.260,-9.061,15.92
992,-2.965,1.779,9.695,-7.565,-4.405,0.672,16.01
993,2.714,-2.630,10.821,5.855,7.947,7.099,16.06
994,-4.792,5.116,8.488,-1.763,-3.145,-12.870,16.15
995,-4.385,3.137,8.929,-9.397,-3.305,-5.595,15.87
996,-1.605,4.428,8.737,0.389,3.511,-12.313,16.06
997,-5.319,2.891,9.906,-11.634,-2.725,-6.779,16.06
998,0.568,4.452,8.811,-0.740,5.573,-14.137,15.87
999,-6.419,3.042,9.350,-10.321,-2.344,-3.603,15.92
1000,2.383,5.231,8.189,-2.000,7.351,-13.695,16.06
1001,-4.654,2.967,9.032,-9.962,4.588,-6.473,16.15
1002,3.032,4.292,8.236,0.420,8.710,-11.603,15.87
1003,-0.120,2.766,8.921,-8.000,8.298,-5.069,15.92
1004,4.392,4.354,7.480,1.901,2.969,-11.466,16.15
1005,-0.881,1.894,9.652,-9.046,7.229,-5.687,15.92
1006,3.834,-1.439,10.315,15.053,0.527,-0.420,16.15
1007,-3.279,2.385,9.094,-9.618,4.885,-2.420,16.01
1008,-1.449,-0.877,11.099,14.458,-5.397,1.313,16.01
1009,2.261,1.329,9.968,-7.344,9.366,-3.527,16.06
1010,-4.689,-1.200,10.701,12.557,-3.595,0.046,16.01
1011,3.597,1.420,9.987,-6.344,6.397,-1.298,15.92
1012,-2.244,-1.348,10.160,12.870,1.786,0.122,15.92
1013,-0.412,0.752,9.570,-8.115,-0.260,-4.069,16.01
1014,5.949,1.700,9.817,9.649,5.427,-9.985,15.64
1015,-6.965,1.629,11.103,-8.634,-2.496,4.069,16.20
1016,5.612,2.127,9.753,10.427,1.687,-9.786,16.01
1017,-3.312,1.382,10.785,-8.641,1.947,4.374,16.06
1018,-0.656,2.673,9.973,10.145,-3.351,-10.031,16.06
1019,-1.461,1.799,10.723,-8.160,6.763,5.565,16.01
1020,-3.487,1.768,10.088,12.267,-5.412,-7.779,16.06
1021,1.686,0.084,10.313,-6.191,6.901,5.237,15.92
1022,-3.602,1.880,9.942,11.580,-3.046,-7.618,16.15
1023,2.788,0.342,10.440,-7.244,4.695,5.145,16.06
1024,-3.063,-1.997,10.576,7.382,2.893,3.763,16.20
1025,-7.714,-0.800,10.871,-7.260,-2.511,9.779,16.15
1026,-1.013,-2.287,10.253,3.191,-4.725,9.328,16.01
1027,0.687,0.513,10.864,-6.916,-1.214,5.023,16.20
1028,2.012,-1.451,10.193,-3.725,2.527,11.885,16.15
1029,2.000,1.363,9.424,-7.466,9.221,-2.672,16.06
1030,-1.202,1.226,10.330,-8.740,7.122,6.710,16.06
1031,-4.481,4.555,8.557,-6.458,5.504,-11.420,16.15
1032,2.579,0.323,10.344,-6.786,6.359,6.840,16.20
1033,-3.236,-1.564,10.694,12.374,-5.450,2.595,16.06
1034,-4.910,5.346,8.627,-8.473,-3.359,-11.198,16.34
1035,3.370,-2.086,9.494,7.435,7.473,4.595,15.92
1036,-5.494,4.895,8.914,-7.679,-1.863,-11.794,16.01
1037,4.024,-2.397,10.335,8.137,4.870,4.977,15.92
1038,-4.455,5.585,8.119,-8.840,1.809,-11.183,15.92
1039,2.316,-1.669,10.617,9.389,-0.206,6.473,16.06
1040,-3.137,4.440,8.392,-6.260,7.687,-10.863,16.06
1041,1.995,-2.242,10.361,-4.023,-1.855,10.328,16.01
1042,-0.304,1.962,10.205,12.603,5.374,-6.420,15.92
1043,-0.762,-2.096,10.969,-0.198,-7.176,11.458,15.87
1044,1.827,2.175,9.889,10.695,7.290,-10.008,16.06
1045,-0.810,2.184,10.193,-6.786,7.542,0.504,16.06
1046,0.807,-2.029,10.124,0.435,6.489,7.702,16.15
1047,-2.946,4.426,9.477,7.542,-4.389,-10.191,16.06
1048,-7.745,2.065,10.514,-10.267,-6.336,-1.489,16.06
1049,4.936,0.412,10.363,13.664,0.618,-3.504,15.87
1050,-7.391,2.074,11.149,-10.244,-2.336,1.687,16.20
1051,3.312,-1.945,10.251,7.382,-0.206,4.573,16.20
1052,3.583,4.565,7.616,3.313,0.038,-9.550,16.01
1053,1.300,-0.148,10.399,-5.466,7.885,8.603,16.01
1054,-0.034,-0.570,10.814,12.466,-2.969,-1.382,16.01
1055,-0.302,2.263,9.353,-7.374,-0.947,-6.725,16.06
1056,-1.808,-1.873,10.117,-0.893,3.130,8.076,16.15
1057,1.866,3.676,8.445,8.344,-2.878,-9.618,16.06
1058,1.942,-1.909,9.652,2.473,6.107,12.084,15.92
1059,-2.333,3.442,9.307,7.695,-5.565,-11.924,15.92
1060,-0.443,0.857,9.956,-8.847,8.244,7.870,15.92
1061,-4.110,-1.576,10.675,13.267,-5.511,1.969,16.01
1062,1.863,2.017,9.803,-8.573,8.939,-5.802,15.87
1063,-2.845,-2.579,10.260,3.603,-4.321,10.595,16.01
1064,4.539,4.110,7.745,3.695,7.313,-11.618,16.01
1065,-0.769,1.768,10.711,-9.878,6.229,6.229,16.06
1066,-4.364,-2.644,11.170,11.298,-4.908,2.748,16.01
1067,-4.912,5.724,8.215,-5.412,-2.466,-12.908,16.06
1068,1.832,-1.926,10.222,-4.153,2.412,12.397,16.06
1069,1.789,1.590,9.717,-7.374,8.595,-4.076,16.06
1070,0.196,0.630,10.804,-6.718,7.168,4.901,16.15
1071,2.534,-2.316,9.650,4.672,7.450,7.267,16.20
1072,-5.772,2.745,9.465,-10.916,-0.748,-5.863,16.15
1073,4.685,-1.950,8.766,6.389,8.962,8.069,16.15
1074,-3.257,5.085,8.165,-0.962,0.985,-13.206,16.06
1075,3.693,4.313,7.319,1.962,2.458,-10.847,15.87
1076,-7.243,2.591,9.832,-9.924,-5.168,-1.824,16.01
1077,-4.069,-2.649,10.095,1.878,-4.435,9.046,16.06
1078,4.146,3.217,8.555,7.863,2.359,-9.420,16.06
1079,0.833,-0.067,10.265,-6.321,2.954,3.244,16.01
1080,-1.899,-1.756,9.982,5.870,5.947,6.031,15.92
1081,0.213,4.953,8.519,5.794,6.542,-11.611,16.06
1082,-6.428,0.872,11.166,-8.427,-4.656,4.397,16.06
1083,-4.936,-2.041,10.914,7.725,-4.328,6.344,15.92
1084,2.752,4.366,7.951,-1.977,1.496,-10.611,16.15
1085,2.596,-0.680,10.763,-7.802,8.145,10.053,15.92
1086,-4.634,-1.087,10.758,14.573,-2.931,0.252,16.06
1087,3.535,0.513,9.542,-7.366,5.588,-2.893,15.92
1088,-4.098,-2.340,10.445,3.496,0.252,8.527,16.06
1089,2.486,5.255,8.797,1.756,1.359,-11.527,15.92
1090,-4.610,-0.014,10.495,-8.221,3.496,8.931,16.06
1091,1.267,-1.238,11.525,14.557,-3.053,0.198,16.06
1092,-3.272,2.819,9.262,-9.053,6.740,-3.443,15.92
1093,-2.388,-2.453,10.483,5.489,-3.794,8.634,15.92
1094,3.559,4.797,8.153,-0.160,9.664,-12.855,16.25
1095,0.493,0.762,10.552,-8.809,7.290,6.252,16.06
1096,2.112,-2.563,10.660,6.802,6.321,6.618,16.20
1097,-5.549,5.554,8.339,-4.748,-0.496,-14.008,16.06
1098,1.844,-2.062,10.045,-3.435,6.504,12.313,16.20
1099,-3.181,0.970,10.481,15.176,-0.916,-3.977,16.01
1100,-6.680,3.058,8.993,-10.412,1.481,-7.672,16.25
1101,-0.103,-2.249,10.433,0.076,-3.679,10.427,16.06
1102,-0.127,1.633,10.564,14.565,-4.053,-6.450,15.87
1103,1.269,0.740,10.945,-6.779,7.122,1.038,15.92
1104,-2.668,-2.084,11.678,8.832,-6.550,6.374,16.06
1105,2.608,3.897,8.153,-4.672,6.664,-11.038,16.01
1106,-0.807,-0.678,10.423,-7.740,6.641,10.687,16.01
1107,-2.656,0.010,10.916,15.481,-5.366,-0.733,16.01
1108,2.534,1.581,10.169,-7.328,8.473,-2.130,16.20
1109,-4.541,-2.318,10.224,6.641,-3.817,8.374,16.01
1110,3.437,3.693,7.985,-3.183,6.924,-10.603,15.92
1111,-5.808,-1.157,10.184,-8.466,-3.099,10.305,15.87
1112,4.764,0.824,9.767,15.519,0.855,-3.969,15.87
1113,-5.437,1.890,9.923,-9.427,1.725,-1.153,16.06
1114,0.915,-1.906,11.137,9.336,-1.679,6.695,15.92
1115,-2.761,4.210,8.881,-5.893,7.420,-11.115,15.73
1116,-4.519,-0.230,10.560,-10.282,2.649,10.672,16.06
1117,-1.293,-2.194,11.130,11.397,3.313,1.573,16.01
1118,-5.221,4.936,8.574,-11.397,-3.626,-11.183,16.01
1119,-4.579,-1.015,10.251,-7.634,-7.122,10.985,15.87
1120,4.555,-1.751,10.960,15.405,2.710,-0.817,15.92
1121,1.667,2.282,9.992,-6.695,4.489,-6.962,16.06
1122,-0.465,-1.954,10.066,-3.611,4.725,10.176,15.92
1123,0.280,0.247,10.615,15.481,3.939,-2.115,16.06
1124,-6.447,2.960,9.820,-10.878,-2.427,-5.702,16.06
1125,-4.460,-2.342,10.584,-0.901,-5.847,10.756,15.87
1126,-1.859,1.001,10.339,14.351,-4.916,-5.023,15.82
1127,3.308,0.290,10.588,-5.916,7.725,2.290,16.06
1128,-5.432,-2.455,11.269,7.275,-4.840,5.954,16.06
1129,3.605,3.899,9.017,-6.733,6.420,-11.198,15.82
1130,-5.875,-1.597,10.576,-3.237,-3.985,10.550,16.06
1131,4.922,1.435,9.805,12.748,1.420,-8.824,16.01
1132,-4.256,2.397,10.356,-9.405,1.397,2.809,16.15
1133,1.370,-2.072,11.530,11.405,-1.702,4.397,16.01
1134,-2.663,3.444,8.268,-7.244,7.458,-6.641,16.01
1135,1.001,-2.809,10.152,-0.542,-3.656,9.489,16.25
1136,4.867,1.777,10.361,12.580,1.939,-8.244,16.06
1137,-3.485,1.083,10.509,-7.595,5.550,2.710,16.15
1138,-0.520,-2.215,9.642,5.802,7.092,10.863,16.06
1139,-4.833,4.313,8.720,1.802,-3.427,-13.878,16.06
1140,-7.844,1.427,10.840,-8.466,-4.740,3.534,15.82
1141,2.606,-2.599,10.948,10.115,-0.069,4.893,15.92
1142,-5.624,4.608,8.778,-13.168,1.550,-10.855,16.25
1143,-2.196,-1.844,11.003,0.893,-5.076,12.779,16.06
1144,2.654,-0.074,10.382,13.916,-3.267,-3.046,16.20
1145,1.928,1.159,10.327,-6.092,7.550,-1.412,15.82
1146,-1.962,-2.352,9.676,0.679,5.115,6.832,16.06
1147,-2.215,4.984,9.319,5.435,-3.672,-10.168,16.06
1148,0.716,-0.065,10.586,-7.084,8.313,8.489,15.92
1149,-2.888,-0.654,11.290,12.473,-5.550,-0.267,16.25
1150,1.411,1.758,9.242,-6.947,9.305,-3.038,16.01
1151,-3.705,-2.615,10.521,3.443,-4.015,7.176,16.15
1152,5.315,3.966,8.316,2.847,6.908,-10.366,15.92
1153,-6.838,-0.024,10.660,-8.130,-3.229,7.443,15.92
1154,4.809,-1.978,11.003,15.206,3.229,1.718,16.06
1155,-5.952,2.869,9.511,-9.840,3.397,-5.511,15.73
1156,-5.674,4.143,8.974,-9.710,-3.641,-6.427,15.92
1157,-5.518,-1.499,9.992,-8.252,-5.763,10.382,16.15
1158,5.882,0.402,10.047,15.550,5.908,-4.427,16.01
1159,-8.845,1.794,10.368,-10.359,-3.321,-1.962,16.01
1160,4.064,-2.218,10.198,9.122,3.084,7.718,16.15
1161,-4.433,4.848,8.476,-7.458,2.832,-12.366,16.15
1162,2.917,-2.840,10.277,-3.069,0.916,10.977,16.06
1163,-1.636,2.115,9.865,12.374,3.298,-7.191,15.92
1164,-0.297,0.481,11.410,-8.206,-3.885,4.725,16.06
1165,1.214,-2.369,10.620,10.542,5.252,2.412,15.87
1166,-1.427,5.101,8.442,-4.511,8.145,-13.160,16.06
1167,-4.939,1.214,10.047,-11.626,2.878,7.305,16.15
1168,-5.183,-2.421,11.324,12.885,-5.069,2.153,16.01
1169,-6.057,5.645,8.260,-8.336,-3.153,-11.763,16.06
1170,2.141,-2.661,10.490,-2.031,2.626,13.053,16.06
1171,3.940,-2.898,10.921,15.489,3.206,2.634,16.01
1172,-2.635,2.754,9.151,-8.130,7.710,-5.756,16.06
1173,-1.595,-2.232,10.270,-3.107,4.618,9.565,16.01
1174,-3.322,1.097,10.232,13.374,-4.046,-4.985,16.06
1175,-6.876,2.570,9.731,-10.084,-2.840,-5.832,16.15
1176,-1.772,-2.481,10.330,-1.313,-5.725,10.420,16.06
1177,5.700,2.029,9.417,9.221,6.573,-10.336,16.06
1178,-7.276,1.219,11.034,-8.870,-4.206,4.725,16.15
1179,4.996,-2.381,10.974,13.702,4.840,2.733,16.06
1180,-6.723,3.003,8.579,-9.908,0.511,-5.733,16.20
1181,5.528,-3.078,9.764,2.046,4.244,9.435,16.06
1182,-0.144,4.864,8.883,2.878,3.359,-11.977,16.01
1183,-0.414,-0.608,10.294,-5.351,0.099,8.641,16.06
1184,-0.673,-1.202,10.473,13.290,4.641,-1.580,16.06
1185,-2.208,1.660,9.549,-8.908,-3.382,-2.038,16.15
1186,4.321,-3.861,9.757,1.122,5.267,9.473,15.92
1187,0.026,2.852,8.852,9.870,6.863,-8.176,16.01
1188,-3.365,2.263,9.367,-8.443,7.840,-2.168,16.15
1189,-5.707,-3.470,11.513,5.176,-18.366,14.626,16.06
1190,-4.364,2.658,9.542,7.366,-1.664,-11.977,16.06
1191,1.277,-1.001,10.897,-6.069,3.053,0.695,16.34
1192,4.859,-2.589,10.603,6.962,-0.901,14.229,16.25
1193,1.904,4.155,8.021,-0.366,7.679,-11.435,16.06
1194,0.479,1.104,9.932,-8.198,9.771,7.328,15.82
1195,-5.501,-1.736,11.396,8.756,-4.321,0.947,15.92
1196,-4.431,5.259,8.929,-8.618,-4.298,-10.076,16.20
1197,0.987,-2.266,10.643,1.191,6.084,11.756,15.92
1198,-4.019,1.787,10.409,9.710,-4.939,-8.962,15.87
1199,1.665,1.375,10.641,-7.687,9.260,6.962,15.92
1200,-4.230,-1.638,10.562,9.824,-5.099,1.198,15.82
1201,1.693,2.558,9.053,-9.672,6.824,-5.137,16.06
1202,-3.870,-2.184,10.620,2.901,-3.618,9.519,15.92
1203,5.243,3.272,9.559,5.496,2.053,-10.649,16.15
